corpus,source_id,source_anchor,title,source_kind,source_relation,source_unit_role,verification,disposition,root_declaration,registry_path
DK1970,S2-sin-theta,"Section 2, sin theta theorem",Single-angle sine theorem,unnumbered_theorem,published_result,result,proved_in_build,proved_exact,DavisKahan1970.sinTheta_headline,dev/davis-kahan-1970-formalization-result-inventory.json
DK1970,S2-sin-theta,"Section 2, sin theta theorem",Single-angle sine theorem,unnumbered_theorem,published_result,result,proved_in_build,proved_exact,TauCeti.DavisKahan1970.sinTheta_headline_generic,dev/davis-kahan-1970-formalization-result-inventory.json
DK1970,S2-sin-theta,"Section 2, sin theta theorem",Single-angle sine theorem,unnumbered_theorem,published_result,result,proved_in_build,proved_exact,TauCeti.DavisKahan1970.sinTheta,dev/davis-kahan-1970-formalization-result-inventory.json
DK1970,S2-sin-theta,"Section 2, sin theta theorem",Single-angle sine theorem,unnumbered_theorem,published_result,result,proved_in_build,proved_exact,TauCeti.DavisKahan1970.sinTheta_real_exactPaper,dev/davis-kahan-1970-formalization-result-inventory.json
DK1970,S2-sin-theta,"Section 2, sin theta theorem",Single-angle sine theorem,unnumbered_theorem,published_result,result,proved_in_build,proved_exact,TauCeti.DavisKahan1970.generalizedSinTheta,dev/davis-kahan-1970-formalization-result-inventory.json
DK1970,S2-sin-theta,"Section 2, sin theta theorem",Single-angle sine theorem,unnumbered_theorem,published_result,result,proved_in_build,proved_exact,TauCeti.DavisKahan1970.generalizedSinTheta_real_exactPaper,dev/davis-kahan-1970-formalization-result-inventory.json
DK1970,S2-tan-theta,"Section 2, tan theta theorem",Single-angle tangent theorem,unnumbered_theorem,published_result,result,proved_in_build,proved_exact,TauCeti.DavisKahan1970.tanTheta_headline_generic_directed,dev/davis-kahan-1970-formalization-result-inventory.json
DK1970,S2-tan-theta,"Section 2, tan theta theorem",Single-angle tangent theorem,unnumbered_theorem,published_result,result,proved_in_build,proved_exact,TauCeti.DavisKahanTheory.partIII_tanTheta_ritzResidual_uiNorm,dev/davis-kahan-1970-formalization-result-inventory.json
DK1970,S2-tan-theta,"Section 2, tan theta theorem",Single-angle tangent theorem,unnumbered_theorem,published_result,result,proved_in_build,proved_exact,TauCeti.DavisKahan.Section2.theorem6_3_perturbation_infiniteTrial,dev/davis-kahan-1970-formalization-result-inventory.json
DK1970,S2-tan-theta,"Section 2, tan theta theorem",Single-angle tangent theorem,unnumbered_theorem,published_result,result,proved_in_build,proved_exact,TauCeti.DavisKahan1970.tanTheta_wholeSpace_paperUINorm,dev/davis-kahan-1970-formalization-result-inventory.json
DK1970,S2-tan-theta,"Section 2, tan theta theorem",Single-angle tangent theorem,unnumbered_theorem,published_result,result,proved_in_build,proved_exact,TauCeti.DavisKahan1970.tanTheta_wholeSpace_paperUINorm_real,dev/davis-kahan-1970-formalization-result-inventory.json
DK1970,S2-tan-theta,"Section 2, tan theta theorem",Single-angle tangent theorem,unnumbered_theorem,published_result,result,proved_in_build,proved_exact,TauCeti.DavisKahan1970.tanTheta_wholeSpace_paperUINorm_of_crossedDefectsEquivalent,dev/davis-kahan-1970-formalization-result-inventory.json
DK1970,S2-tan-theta,"Section 2, tan theta theorem",Single-angle tangent theorem,unnumbered_theorem,published_result,result,proved_in_build,proved_exact,TauCeti.DavisKahan1970.tanTheta_wholeSpace_paperUINorm_real_of_crossedDefectsEquivalent,dev/davis-kahan-1970-formalization-result-inventory.json
DK1970,S2-tan-theta,"Section 2, tan theta theorem",Single-angle tangent theorem,unnumbered_theorem,published_result,result,proved_in_build,proved_exact,TauCeti.DavisKahan1970.tanTheta_unbounded_ambient_paperUINorm_exact,dev/davis-kahan-1970-formalization-result-inventory.json
DK1970,S2-tan-theta,"Section 2, tan theta theorem",Single-angle tangent theorem,unnumbered_theorem,published_result,result,proved_in_build,proved_exact,TauCeti.DavisKahan1970.tanTheta_unbounded_ambient_paperUINorm_real_exact,dev/davis-kahan-1970-formalization-result-inventory.json
DK1970,S2-tan-theta,"Section 2, tan theta theorem",Single-angle tangent theorem,unnumbered_theorem,published_result,result,proved_in_build,proved_exact,TauCeti.DavisKahan1970.tanTheta_unboundedCompression_ambient_paperUINorm_exact,dev/davis-kahan-1970-formalization-result-inventory.json
DK1970,S2-tan-theta,"Section 2, tan theta theorem",Single-angle tangent theorem,unnumbered_theorem,published_result,result,proved_in_build,proved_exact,TauCeti.DavisKahan1970.tanTheta_unboundedCompression_ambient_paperUINorm_real_exact,dev/davis-kahan-1970-formalization-result-inventory.json
DK1970,S2-sin-two-theta,"Section 2, sin 2 theta theorem",Double-angle sine theorem,unnumbered_theorem,published_result,result,proved_in_build,proved_exact,TauCeti.DavisKahan1970.sinTwoTheta_headline_generic_directed,dev/davis-kahan-1970-formalization-result-inventory.json
DK1970,S2-sin-two-theta,"Section 2, sin 2 theta theorem",Double-angle sine theorem,unnumbered_theorem,published_result,result,proved_in_build,proved_exact,TauCeti.DavisKahan1970.sinTwoTheta_wholeSpace_paperUINorm,dev/davis-kahan-1970-formalization-result-inventory.json
DK1970,S2-sin-two-theta,"Section 2, sin 2 theta theorem",Double-angle sine theorem,unnumbered_theorem,published_result,result,proved_in_build,proved_exact,TauCeti.DavisKahan1970.sinTwoTheta_wholeSpace_paperUINorm_real,dev/davis-kahan-1970-formalization-result-inventory.json
DK1970,S2-sin-two-theta,"Section 2, sin 2 theta theorem",Double-angle sine theorem,unnumbered_theorem,published_result,result,proved_in_build,proved_exact,TauCeti.DavisKahan1970.unbounded_sinTwoTheta_uiNorm_representative,dev/davis-kahan-1970-formalization-result-inventory.json
DK1970,S2-sin-two-theta,"Section 2, sin 2 theta theorem",Double-angle sine theorem,unnumbered_theorem,published_result,result,proved_in_build,proved_exact,TauCeti.DavisKahan1970.unbounded_sinTwoTheta_residual_uiNorm_representative,dev/davis-kahan-1970-formalization-result-inventory.json
DK1970,S2-sin-two-theta,"Section 2, sin 2 theta theorem",Double-angle sine theorem,unnumbered_theorem,published_result,result,proved_in_build,proved_exact,TauCeti.DavisKahan1970.unbounded_sinTwoTheta_uiNorm_representative_real,dev/davis-kahan-1970-formalization-result-inventory.json
DK1970,S2-sin-two-theta,"Section 2, sin 2 theta theorem",Double-angle sine theorem,unnumbered_theorem,published_result,result,proved_in_build,proved_exact,TauCeti.DavisKahan1970.unbounded_sinTwoTheta_residual_uiNorm_representative_real,dev/davis-kahan-1970-formalization-result-inventory.json
DK1970,S2-sin-two-theta,"Section 2, sin 2 theta theorem",Double-angle sine theorem,unnumbered_theorem,published_result,result,proved_in_build,proved_exact,TauCeti.DavisKahan1970.sinTwoTheta_unbounded_directedResidual_paperUINorm,dev/davis-kahan-1970-formalization-result-inventory.json
DK1970,S2-sin-two-theta,"Section 2, sin 2 theta theorem",Double-angle sine theorem,unnumbered_theorem,published_result,result,proved_in_build,proved_exact,TauCeti.DavisKahan1970.sinTwoTheta_unbounded_directedResidual_paperUINorm_real,dev/davis-kahan-1970-formalization-result-inventory.json
DK1970,S2-sin-two-theta,"Section 2, sin 2 theta theorem",Double-angle sine theorem,unnumbered_theorem,published_result,result,proved_in_build,proved_exact,TauCeti.DavisKahan1970.sinTwoTheta_unbounded_directedResidual_paperUINorm_real_of_intervalExterior,dev/davis-kahan-1970-formalization-result-inventory.json
DK1970,S2-tan-two-theta,"Section 2, tan 2 theta theorem",Double-angle tangent theorem,unnumbered_theorem,published_result,result,proved_in_build,proved_exact,TauCeti.DavisKahan1970.tanTwoTheta_headline_generic,dev/davis-kahan-1970-formalization-result-inventory.json
DK1970,S2-tan-two-theta,"Section 2, tan 2 theta theorem",Double-angle tangent theorem,unnumbered_theorem,published_result,result,proved_in_build,proved_exact,TauCeti.DavisKahan1970.tanTwoTheta_directedCorner_residual_paperUINorm_exact,dev/davis-kahan-1970-formalization-result-inventory.json
DK1970,S2-tan-two-theta,"Section 2, tan 2 theta theorem",Double-angle tangent theorem,unnumbered_theorem,published_result,result,proved_in_build,proved_exact,TauCeti.DavisKahan1970.tanTwoTheta_directedCorner_residual_paperUINorm_real_exact,dev/davis-kahan-1970-formalization-result-inventory.json
DK1970,S2-tan-two-theta,"Section 2, tan 2 theta theorem",Double-angle tangent theorem,unnumbered_theorem,published_result,result,proved_in_build,proved_exact,TauCeti.DavisKahan1970.tanTwoTheta_wholeSpace_paperUINorm_exact,dev/davis-kahan-1970-formalization-result-inventory.json
DK1970,S2-tan-two-theta,"Section 2, tan 2 theta theorem",Double-angle tangent theorem,unnumbered_theorem,published_result,result,proved_in_build,proved_exact,TauCeti.DavisKahan1970.tanTwoTheta_wholeSpace_paperUINorm_real_exact,dev/davis-kahan-1970-formalization-result-inventory.json
DK1970,S2-tan-two-theta,"Section 2, tan 2 theta theorem",Double-angle tangent theorem,unnumbered_theorem,published_result,result,proved_in_build,proved_exact,TauCeti.DavisKahan1970.tanTwoTheta_unbounded_directedResidual_paperUINorm_exact,dev/davis-kahan-1970-formalization-result-inventory.json
DK1970,S2-tan-two-theta,"Section 2, tan 2 theta theorem",Double-angle tangent theorem,unnumbered_theorem,published_result,result,proved_in_build,proved_exact,TauCeti.DavisKahan1970.tanTwoTheta_unbounded_directedResidual_paperUINorm_real_exact,dev/davis-kahan-1970-formalization-result-inventory.json
DK1970,S2-tan-two-theta,"Section 2, tan 2 theta theorem",Double-angle tangent theorem,unnumbered_theorem,published_result,result,proved_in_build,proved_exact,TauCeti.DavisKahan1970.tanTwoTheta_unbounded_ambient_paperUINorm_exact,dev/davis-kahan-1970-formalization-result-inventory.json
DK1970,S2-tan-two-theta,"Section 2, tan 2 theta theorem",Double-angle tangent theorem,unnumbered_theorem,published_result,result,proved_in_build,proved_exact,TauCeti.DavisKahan1970.tanTwoTheta_unbounded_ambient_paperUINorm_real_exact,dev/davis-kahan-1970-formalization-result-inventory.json
DK1970,DK-3.1-prop,Proposition 3.1,Acute direct rotation existence and uniqueness,proposition,published_result,result,proved_in_build,proved_exact,TauCeti.DavisKahan1970.proposition3_1_source,dev/davis-kahan-1970-formalization-result-inventory.json
DK1970,DK-3.2-prop,Proposition 3.2,Nonacute existence criterion,proposition,published_result,result,proved_in_build,proved_exact,TauCeti.DavisKahan.Frontier.Section3.proposition3_2_exists_iff_crossedDefectsEquivalent,dev/davis-kahan-1970-formalization-result-inventory.json
DK1970,DK-3.2-prop,Proposition 3.2,Nonacute existence criterion,proposition,published_result,result,proved_in_build,proved_exact,TauCeti.DavisKahan.Frontier.Section3.proposition3_2_not_unique,dev/davis-kahan-1970-formalization-result-inventory.json
DK1970,DK-3.2-prop,Proposition 3.2,Nonacute existence criterion,proposition,published_result,result,proved_in_build,proved_exact,TauCeti.DavisKahan.Frontier.Section3.proposition3_2_exists_iff_crossedDefectsEquivalent_real,dev/davis-kahan-1970-formalization-result-inventory.json
DK1970,DK-3.2-prop,Proposition 3.2,Nonacute existence criterion,proposition,published_result,result,proved_in_build,proved_exact,TauCeti.DavisKahan.Frontier.Section3.proposition3_2_not_unique_real,dev/davis-kahan-1970-formalization-result-inventory.json
DK1970,DK-3.3-prop,Proposition 3.3,Principal square-root characterization,proposition,published_result,result,proved_in_build,proved_exact,TauCeti.DavisKahan1970.proposition3_3_complex_forward_source,dev/davis-kahan-1970-formalization-result-inventory.json
DK1970,DK-3.3-prop,Proposition 3.3,Principal square-root characterization,proposition,published_result,result,proved_in_build,proved_exact,TauCeti.DavisKahan1970.proposition3_3_complex_converse_source,dev/davis-kahan-1970-formalization-result-inventory.json
DK1970,DK-3.3-prop,Proposition 3.3,Principal square-root characterization,proposition,published_result,result,proved_in_build,proved_exact,TauCeti.DavisKahan1970.proposition3_3_real_forward_source,dev/davis-kahan-1970-formalization-result-inventory.json
DK1970,DK-3.3-prop,Proposition 3.3,Principal square-root characterization,proposition,published_result,result,proved_in_build,proved_exact,TauCeti.DavisKahan1970.proposition3_3_real_converse_source,dev/davis-kahan-1970-formalization-result-inventory.json
DK1970,DK-3.4-prop,Proposition 3.4,Square as a direct rotation,proposition,published_result,result,proved_in_build,proved_exact,TauCeti.DavisKahan1970.proposition3_4_source_full_complex,dev/davis-kahan-1970-formalization-result-inventory.json
DK1970,DK-3.4-prop,Proposition 3.4,Square as a direct rotation,proposition,published_result,result,proved_in_build,proved_exact,TauCeti.DavisKahan1970.proposition3_4_source_full_real,dev/davis-kahan-1970-formalization-result-inventory.json
DK1970,DK-3.4-prop,Proposition 3.4,Square as a direct rotation,proposition,published_result,result,proved_in_build,proved_exact,TauCeti.DavisKahan.Frontier.Section3.proposition3_4_source_full,dev/davis-kahan-1970-formalization-result-inventory.json
DK1970,DK-3.4-prop,Proposition 3.4,Square as a direct rotation,proposition,published_result,result,proved_in_build,proved_exact,TauCeti.DavisKahan.Frontier.Section3.proposition3_4_source_eq_directRotation,dev/davis-kahan-1970-formalization-result-inventory.json
DK1970,DK-3.1-thm,Theorem 3.1,Classification of pairs of subspaces,theorem,published_result,result,proved_in_build,proved_exact,TauCeti.DavisKahan.Frontier.Section3.theorem3_1_spectralMultiplicity_classification,dev/davis-kahan-1970-formalization-result-inventory.json
DK1970,DK-3.1-thm,Theorem 3.1,Classification of pairs of subspaces,theorem,published_result,result,proved_in_build,proved_exact,TauCeti.DavisKahan.Frontier.Section3.theorem3_1_realization,dev/davis-kahan-1970-formalization-result-inventory.json
DK1970,DK-3.1-thm,Theorem 3.1,Classification of pairs of subspaces,theorem,published_result,result,proved_in_build,proved_exact,TauCeti.DavisKahan.Frontier.Section3.theorem3_1_spectralMultiplicity_classification_real,dev/davis-kahan-1970-formalization-result-inventory.json
DK1970,DK-3.1-cor,Corollary 3.1,Compact classification by angle eigenvalues,corollary,published_result,result,proved_in_build,proved_exact,TauCeti.DavisKahan.Frontier.Section3.corollary3_1_compact_defectBlock_angleList_classification,dev/davis-kahan-1970-formalization-result-inventory.json
DK1970,DK-3.1-cor,Corollary 3.1,Compact classification by angle eigenvalues,corollary,published_result,result,proved_in_build,proved_exact,TauCeti.DavisKahan.Frontier.Section3.corollary3_1_compact_classification_real,dev/davis-kahan-1970-formalization-result-inventory.json
DK1970,DK-3.1-cor,Corollary 3.1,Compact classification by angle eigenvalues,corollary,published_result,result,proved_in_build,proved_exact,TauCeti.DavisKahan.Frontier.Section3.corollary3_1_realization,dev/davis-kahan-1970-formalization-result-inventory.json
DK1970,DK-3.5-prop,Proposition 3.5,Angle commutation and eigenspace geometry,proposition,published_result,result,proved_in_build,proved_exact,TauCeti.DavisKahan1970.proposition3_5_commutations,dev/davis-kahan-1970-formalization-result-inventory.json
DK1970,DK-3.5-prop,Proposition 3.5,Angle commutation and eigenspace geometry,proposition,published_result,result,proved_in_build,proved_exact,TauCeti.DavisKahan1970.proposition3_5_eigenvector_angle,dev/davis-kahan-1970-formalization-result-inventory.json
DK1970,DK-3.5-prop,Proposition 3.5,Angle commutation and eigenspace geometry,proposition,published_result,result,proved_in_build,proved_exact,TauCeti.DavisKahan1970.proposition3_5_angleEigenspace_eq_fixedCosineSubspace,dev/davis-kahan-1970-formalization-result-inventory.json
DK1970,DK-3.5-prop,Proposition 3.5,Angle commutation and eigenspace geometry,proposition,published_result,result,proved_in_build,proved_exact,TauCeti.DavisKahan1970.proposition3_5_angleEigenspace_uniqueMaximal,dev/davis-kahan-1970-formalization-result-inventory.json
DK1970,DK-3.5-prop,Proposition 3.5,Angle commutation and eigenspace geometry,proposition,published_result,result,proved_in_build,proved_exact,TauCeti.DavisKahan1970.proposition3_5_commutations_acute,dev/davis-kahan-1970-formalization-result-inventory.json
DK1970,DK-3.5-prop,Proposition 3.5,Angle commutation and eigenspace geometry,proposition,published_result,result,proved_in_build,proved_exact,TauCeti.DavisKahan1970.proposition3_5_eigenvector_angle_acute,dev/davis-kahan-1970-formalization-result-inventory.json
DK1970,DK-3.5-prop,Proposition 3.5,Angle commutation and eigenspace geometry,proposition,published_result,result,proved_in_build,proved_exact,TauCeti.DavisKahan.Proposition35.vectorAngle_nonacuteDirectRotation_eq_of_angleOperator_apply,dev/davis-kahan-1970-formalization-result-inventory.json
DK1970,DK-3.2-cor,Corollary 3.2,Reversal symmetry,corollary,published_result,result,proved_in_build,proved_exact,TauCeti.DavisKahan1970.corollary3_2_source,dev/davis-kahan-1970-formalization-result-inventory.json
DK1970,DK-3.2-cor,Corollary 3.2,Reversal symmetry,corollary,published_result,result,proved_in_build,proved_exact,TauCeti.DavisKahan1970.corollary3_2_paperQuarterTurn_symm,dev/davis-kahan-1970-formalization-result-inventory.json
DK1970,DK-3.2-cor,Corollary 3.2,Reversal symmetry,corollary,published_result,result,proved_in_build,proved_exact,TauCeti.DavisKahan1970.corollary3_2_nonacute_directRotation_resolution,dev/davis-kahan-1970-formalization-result-inventory.json
DK1970,DK-3.2-cor,Corollary 3.2,Reversal symmetry,corollary,published_result,result,proved_in_build,proved_exact,TauCeti.DavisKahan1970.complex_directRotation_reversal,dev/davis-kahan-1970-formalization-result-inventory.json
DK1970,DK-3.2-cor,Corollary 3.2,Reversal symmetry,corollary,published_result,result,proved_in_build,proved_exact,TauCeti.DavisKahan1970.real_directRotation_reversal,dev/davis-kahan-1970-formalization-result-inventory.json
DK1970,DK-3.2-cor,Corollary 3.2,Reversal symmetry,corollary,published_result,result,proved_in_build,proved_exact,TauCeti.DavisKahan.Frontier.Section3.corollary3_2_reversal_source_form,dev/davis-kahan-1970-formalization-result-inventory.json
DK1970,DK-4.1-prop,Proposition 4.1,Pointwise and singular-value extremality of the direct rotation,proposition,published_result,result,proved_in_build,proved_exact,TauCeti.DavisKahan1970.Proposition4_1_compact_nonacute,dev/davis-kahan-1970-formalization-result-inventory.json
DK1970,DK-4.1-prop,Proposition 4.1,Pointwise and singular-value extremality of the direct rotation,proposition,published_result,result,proved_in_build,proved_exact,TauCeti.DavisKahan1970.Proposition4_1_compact_nonacute_real,dev/davis-kahan-1970-formalization-result-inventory.json
DK1970,DK-4.1-prop,Proposition 4.1,Pointwise and singular-value extremality of the direct rotation,proposition,published_result,result,proved_in_build,proved_exact,TauCeti.DavisKahan1970.Proposition4_1_compact_nonacute_directRotationValues,dev/davis-kahan-1970-formalization-result-inventory.json
DK1970,DK-4.1-prop,Proposition 4.1,Pointwise and singular-value extremality of the direct rotation,proposition,published_result,result,proved_in_build,proved_exact,TauCeti.DavisKahan1970.Proposition4_1_compact_nonacute_directRotationValues_real,dev/davis-kahan-1970-formalization-result-inventory.json
DK1970,DK-4.1-cor,Corollary 4.1,UI-norm minimality of direct rotation displacement,corollary,published_result,result,proved_in_build,proved_exact,TauCeti.DavisKahan1970.Corollary4_1_compact_nonacute,dev/davis-kahan-1970-formalization-result-inventory.json
DK1970,DK-4.1-cor,Corollary 4.1,UI-norm minimality of direct rotation displacement,corollary,published_result,result,proved_in_build,proved_exact,TauCeti.DavisKahan1970.Corollary4_1_compact_nonacute_real,dev/davis-kahan-1970-formalization-result-inventory.json
DK1970,DK-4.1-cor,Corollary 4.1,UI-norm minimality of direct rotation displacement,corollary,published_result,result,proved_in_build,proved_exact,TauCeti.DavisKahan1970.Corollary4_1_infiniteDimensional_nonacute,dev/davis-kahan-1970-formalization-result-inventory.json
DK1970,DK-4.2-prop,Proposition 4.2,Basis-angle square-sum extremality,proposition,published_result,result,proved_in_build,proved_exact,TauCeti.DavisKahan1970.Proposition4_2_infiniteDimensional,dev/davis-kahan-1970-formalization-result-inventory.json
DK1970,DK-4.2-prop,Proposition 4.2,Basis-angle square-sum extremality,proposition,published_result,result,proved_in_build,proved_exact,TauCeti.DavisKahan1970.tsum_displacementAngleSineSqR_ge_tsum_sq_sin_principalAngleSequence,dev/davis-kahan-1970-formalization-result-inventory.json
DK1970,DK-4.3-prop,Proposition 4.3,Squared displacement UI-norm minimality,proposition,published_result,result,proved_in_build,proved_exact,TauCeti.DavisKahan1970.Proposition4_3_compact_nonacute_idealGauge,dev/davis-kahan-1970-formalization-result-inventory.json
DK1970,DK-4.3-prop,Proposition 4.3,Squared displacement UI-norm minimality,proposition,published_result,result,proved_in_build,proved_exact,TauCeti.DavisKahan1970.Proposition4_3_compact_nonacute_real_idealGauge,dev/davis-kahan-1970-formalization-result-inventory.json
DK1970,DK-4.4-prop,Proposition 4.4,Full-displacement counterexamples and Proposition 4.4 as printed,proposition,published_result,result,proved_in_build,refuted_as_transcribed,TauCeti.DavisKahanTheory.DavisKahanProposition4_4_Finite,dev/davis-kahan-1970-formalization-result-inventory.json
DK1970,DK-4.4-prop,Proposition 4.4,Full-displacement counterexamples and Proposition 4.4 as printed,proposition,published_result,result,proved_in_build,refuted_as_transcribed,TauCeti.DavisKahanTheory.not_davisKahanProposition4_4_Finite,dev/davis-kahan-1970-formalization-result-inventory.json
DK1970,DK-4.4-prop,Proposition 4.4,Full-displacement counterexamples and Proposition 4.4 as printed,proposition,published_result,result,proved_in_build,refuted_as_transcribed,TauCeti.DavisKahanTheory.shortRotation_fullDisplacement_refuted,dev/davis-kahan-1970-formalization-result-inventory.json
DK1970,DK-5.1-thm,Theorem 5.1,Banach-space Sylvester lower bound,theorem,published_result,result,proved_in_build,proved_exact,TauCeti.DavisKahan1970.banach_sylvester_lower_bound_uiNorm,dev/davis-kahan-1970-formalization-result-inventory.json
DK1970,DK-5.1-thm,Theorem 5.1,Banach-space Sylvester lower bound,theorem,published_result,result,proved_in_build,proved_exact,TauCeti.DavisKahan1970.banach_sylvester_lower_bound_exact,dev/davis-kahan-1970-formalization-result-inventory.json
DK1970,DK-5.2-thm,Theorem 5.2,Semibounded self-adjoint Sylvester theorem,theorem,published_result,result,proved_in_build,proved_exact,TauCeti.DavisKahan1970.Theorem5_2,dev/davis-kahan-1970-formalization-result-inventory.json
DK1970,DK-5.2-thm,Theorem 5.2,Semibounded self-adjoint Sylvester theorem,theorem,published_result,result,proved_in_build,proved_exact,TauCeti.DavisKahan.ExactSinTheta.davisKahan1970_sylvester_real,dev/davis-kahan-1970-formalization-result-inventory.json
DK1970,DK-5.1-lem,Lemma 5.1,Strong-cutoff convergence of singular values,lemma,published_result,result,proved_in_build,proved_exact,TauCeti.DavisKahan1970.Lemma5_1,dev/davis-kahan-1970-formalization-result-inventory.json
DK1970,DK-6.1-lem,Lemma 6.1,Direct-sum UI-norm comparison and converse,lemma,published_result,result,proved_in_build,proved_exact,TauCeti.DavisKahan1970.lemma6_1,dev/davis-kahan-1970-formalization-result-inventory.json
DK1970,DK-6.1-lem,Lemma 6.1,Direct-sum UI-norm comparison and converse,lemma,published_result,result,proved_in_build,proved_exact,TauCeti.DavisKahan1970.lemma6_1_converse,dev/davis-kahan-1970-formalization-result-inventory.json
DK1970,DK-6.2-lem,Lemma 6.2,Reflection-pinch contraction,lemma,published_result,result,proved_in_build,proved_exact,TauCeti.DavisKahan1970.lemma6_2,dev/davis-kahan-1970-formalization-result-inventory.json
DK1970,DK-6.1-prop,Proposition 6.1,"Sine proof, ambient limitation, and symmetric sine theorem",proposition,published_result,result,proved_in_build,proved_exact,TauCeti.DavisKahan1970.Proposition6_1,dev/davis-kahan-1970-formalization-result-inventory.json
DK1970,DK-6.1-prop,Proposition 6.1,"Sine proof, ambient limitation, and symmetric sine theorem",proposition,published_result,result,proved_in_build,proved_exact,TauCeti.DavisKahan1970.Proposition6_1_real,dev/davis-kahan-1970-formalization-result-inventory.json
DK1970,DK-6.1-thm,Theorem 6.1,Generalized sine theorem,theorem,published_result,result,proved_in_build,proved_exact,TauCeti.DavisKahan1970.Theorem6_1,dev/davis-kahan-1970-formalization-result-inventory.json
DK1970,DK-6.1-thm,Theorem 6.1,Generalized sine theorem,theorem,published_result,result,proved_in_build,proved_exact,TauCeti.DavisKahan1970.Theorem6_1_real,dev/davis-kahan-1970-formalization-result-inventory.json
DK1970,DK-6.1-thm,Theorem 6.1,Generalized sine theorem,theorem,published_result,result,proved_in_build,proved_exact,TauCeti.DavisKahan1970.Theorem6_1_real_commonDomain,dev/davis-kahan-1970-formalization-result-inventory.json
DK1970,DK-6.1-thm,Theorem 6.1,Generalized sine theorem,theorem,published_result,result,proved_in_build,proved_exact,TauCeti.DavisKahan1970.Theorem6_1_real_commonCore,dev/davis-kahan-1970-formalization-result-inventory.json
DK1970,DK-6.2-thm,Theorem 6.2,Pairwise-gap square-norm sine theorem,theorem,published_result,result,proved_in_build,proved_exact,TauCeti.DavisKahan1970.Theorem6_2,dev/davis-kahan-1970-formalization-result-inventory.json
DK1970,DK-6.2-thm,Theorem 6.2,Pairwise-gap square-norm sine theorem,theorem,published_result,result,proved_in_build,proved_exact,TauCeti.DavisKahan1970.Theorem6_2_real,dev/davis-kahan-1970-formalization-result-inventory.json
DK1970,DK-6.3-thm,Theorem 6.3,"Tangent proof machinery, Example 6.1, and generalized tangent theorem",theorem,published_result,result,proved_in_build,proved_exact,TauCeti.DavisKahan.ExactTanTheta.theorem6_3_unbounded_infiniteTrial_ideal_exists,dev/davis-kahan-1970-formalization-result-inventory.json
DK1970,DK-6.3-thm,Theorem 6.3,"Tangent proof machinery, Example 6.1, and generalized tangent theorem",theorem,published_result,result,proved_in_build,proved_exact,TauCeti.DavisKahan1970.theorem6_3_unbounded_infiniteTrial_ideal_exists_real,dev/davis-kahan-1970-formalization-result-inventory.json
DK1970,DK-6.3-thm,Theorem 6.3,"Tangent proof machinery, Example 6.1, and generalized tangent theorem",theorem,published_result,result,proved_in_build,proved_exact,TauCeti.DavisKahan1970.tanTheta_directed_paperUINorm_spectral,dev/davis-kahan-1970-formalization-result-inventory.json
DK1970,DK-6.3-thm,Theorem 6.3,"Tangent proof machinery, Example 6.1, and generalized tangent theorem",theorem,published_result,result,proved_in_build,proved_exact,TauCeti.DavisKahan1970.tanTheta_directed_paperUINorm_real_spectral,dev/davis-kahan-1970-formalization-result-inventory.json
DK1970,DK-6.3-lem,Lemma 6.3,Finite-rank near-maximizer leakage estimate,lemma,published_result,result,proved_in_build,proved_exact,TauCeti.DavisKahan.Frontier.Section6Appendix.lemma6_3_approximationNumber_leakage,dev/davis-kahan-1970-formalization-result-inventory.json
DK1970,DK-6.3-lem,Lemma 6.3,Finite-rank near-maximizer leakage estimate,lemma,published_result,result,proved_in_build,proved_exact,TauCeti.DavisKahan.Frontier.Section6Appendix.lemma6_3_singularValue_leakage,dev/davis-kahan-1970-formalization-result-inventory.json
DK1970,DK-6.3-lem,Lemma 6.3,Finite-rank near-maximizer leakage estimate,lemma,published_result,result,proved_in_build,proved_exact,TauCeti.DavisKahan.Frontier.Section6Appendix.lemma6_3_approximationNumber_leakage_real,dev/davis-kahan-1970-formalization-result-inventory.json
DK1970,DK-8.1-thm,Theorem 8.1,Branch selection and spectral repulsion,theorem,published_result,result,proved_in_build,proved_exact,TauCeti.DavisKahan1970.Section8.theorem8_1_canonicalBranch,dev/davis-kahan-1970-formalization-result-inventory.json
DK1970,DK-8.1-thm,Theorem 8.1,Branch selection and spectral repulsion,theorem,published_result,result,proved_in_build,proved_exact,TauCeti.DavisKahan1970.Section8.theorem8_1_maximalAngle_le_iff_spectrumIn,dev/davis-kahan-1970-formalization-result-inventory.json
DK1970,DK-8.1-thm,Theorem 8.1,Branch selection and spectral repulsion,theorem,published_result,result,proved_in_build,proved_exact,TauCeti.DavisKahan1970.Section8.theorem8_1_canonicalBranch_real,dev/davis-kahan-1970-formalization-result-inventory.json
DK1970,DK-8.1-thm,Theorem 8.1,Branch selection and spectral repulsion,theorem,published_result,result,proved_in_build,proved_exact,TauCeti.DavisKahan1970.Section8.theorem8_1_maximalAngle_le_iff_spectrumIn_real,dev/davis-kahan-1970-formalization-result-inventory.json
DK1970,DK-8.1-thm,Theorem 8.1,Branch selection and spectral repulsion,theorem,published_result,result,proved_in_build,proved_exact,TauCeti.DavisKahan1970.Section8.theorem8_1_upperCompressionRepulsion_source,dev/davis-kahan-1970-formalization-result-inventory.json
